order_id,order_date,order_value,shipping_distance,lead_time,supplier_reliability_score,inventory_level,demand_forecast,weather_risk_index,shipping_mode,supplier_region,product_category,season,carrier,is_delayed
ORD000011,2025-12-26 18:46:42.242844,1428.2107984058678,308.1366202693534,9.821884998669818,0.8493394397238544,498.52777154949825,776.7539788905774,0.07107476345182863,Air,Europe,Food,Fall,Carrier_D,0
ORD000012,2025-04-27 18:46:42.242844,3299.5862878087896,283.462052006283,3.6953773078409347,0.7323117666860917,541.8334535336749,377.5948537475031,0.3230085454059126,Road,Asia,Textiles,Spring,Carrier_C,1
ORD000013,2025-05-09 18:46:42.242844,6558.623736025771,278.20959363727735,8.67138674291751,0.7782737834387885,537.568708260564,811.3720814169553,0.4071185449422101,Rail,Europe,Textiles,Spring,Carrier_A,1
ORD000014,2026-01-24 18:46:42.242844,4440.300383052487,437.4683307008941,5.800516537511826,0.6988663238078993,481.01215934676844,295.47493134768433,0.4322806981875118,Road,North America,Electronics,Winter,Carrier_A,0
ORD000015,2025-06-30 18:46:42.242844,5916.929552670389,886.3682664067607,5.095368601087689,0.8154099493894134,579.3730970261511,782.3789343207904,0.053535676319822034,Air,Europe,Chemicals,Spring,Carrier_A,1
ORD000016,2025-06-09 18:46:42.242844,3633.702597201058,268.11570234576834,5.090007709544364,0.549861654842632,526.8655324227286,464.7544251979303,0.14014045075450318,Sea,Asia,Textiles,Spring,Carrier_C,0
ORD000017,2025-06-28 18:46:42.242844,5132.226675186593,17.446808158005545,7.160856935412967,0.9244564376375236,526.3243161668036,515.2834785339734,0.18964647567416645,Air,Europe,Electronics,Spring,Carrier_A,0
ORD000018,2025-12-04 18:46:42.242844,4546.720042912563,617.6595819641154,11.824845440423035,0.745038135243537,340.0382652663189,230.27167883911082,0.4088507413099552,Road,North America,Chemicals,Fall,Carrier_D,1
ORD000019,2025-10-14 18:46:42.242844,8812.18789946566,350.93117087710186,16.723120801802807,0.7898604769423562,269.86826284384625,342.4618412650835,0.29642869905912306,Road,Asia,Textiles,Fall,Carrier_A,1
ORD000020,2026-01-08 18:46:42.242844,5581.486521786737,485.08250537980587,4.118601828893339,0.5404258679063526,543.0426942845796,433.60435859298843,0.2063622882531806,Road,Asia,Chemicals,Winter,Carrier_C,0
ORD000021,2025-11-19 18:46:42.242844,5818.520687652256,70.76597997674787,5.99758824450185,0.9024575821845499,388.7574279825436,734.2750569940043,0.5793390663523696,Road,Europe,Chemicals,Fall,Carrier_A,0
ORD000022,2025-08-09 18:46:42.242844,4000.0475076290754,214.54265463264272,5.016976032943305,0.8662705065112007,347.60047406657884,393.87110257489576,0.09138021648538419,Road,Europe,Food,Summer,Carrier_B,0
ORD000023,2025-11-02 18:46:42.242844,3851.418835001809,583.3436822634811,6.887698313809432,0.8170804058201804,636.5322384081442,282.68093871354216,0.2010550382261163,Road,Asia,Electronics,Fall,Carrier_A,0
ORD000024,2025-07-09 18:46:42.242844,3958.8976967397075,103.03768149943262,4.639230595058706,0.832638749489871,462.54798029678534,494.0732280317486,0.357227286040668,Rail,North America,Electronics,Summer,Carrier_C,0
ORD000025,2025-12-09 18:46:42.242844,5986.283640019922,468.85107109960427,15.200452115769469,0.9050214869351922,845.6034928217209,1062.983208169658,0.33495255381391276,Sea,Europe,Chemicals,Fall,Carrier_C,1
ORD000026,2025-02-20 18:46:42.242844,3981.8736729174016,324.21517007716,3.4187521594331525,0.40409029170274613,606.6204343234054,521.5947247879371,0.3576079950408255,Road,South America,Chemicals,Winter,Carrier_A,0
ORD000027,2025-10-09 18:46:42.242844,5681.027700004759,177.3631221756119,4.122235578044956,0.7884764118867168,330.0496974005549,391.484040876515,0.2329134699303942,Road,Asia,Textiles,Fall,Carrier_D,0
ORD000028,2025-09-22 18:46:42.242844,13873.008535254812,164.84219206284408,3.7308638892656996,0.9132687817868519,640.0175658223809,496.22011671570044,0.3055507571278728,Sea,North America,Automotive,Summer,Carrier_B,0
ORD000029,2026-01-09 18:46:42.242844,7597.407515624827,133.8277687880952,4.867417129810957,0.6191295500252607,567.1380678276354,272.06516052187493,0.05857491374372989,Sea,Asia,Electronics,Winter,Carrier_D,0
ORD000030,2025-03-19 18:46:42.242844,4175.495170297124,349.5139754018011,2.127585294814438,0.6365407094065236,324.113081389002,865.9973953026255,0.15679805658998064,Sea,Europe,Chemicals,Winter,Carrier_D,0
ORD000031,2025-03-29 18:46:42.242844,8960.729867537762,380.9973054786137,3.7772439050766433,0.8933420873522786,366.87432208972695,858.6070164545644,0.17951543260987143,Road,Europe,Electronics,Winter,Carrier_D,0
ORD000032,2025-07-18 18:46:42.242844,4007.6580148547732,247.26409511746445,6.848531050596044,0.6928894677269327,626.6416357635408,266.09319921912373,0.3156627654596394,Sea,Asia,Electronics,Summer,Carrier_A,0
ORD000033,2025-08-05 18:46:42.242844,1773.9034429945516,126.06913508722177,6.819102794900965,0.8524866426393342,191.46448583466582,847.9994933387215,0.12080397083835226,Rail,North America,Food,Summer,Carrier_A,0
ORD000034,2025-10-27 18:46:42.242844,2968.92984269843,459.23561067041544,6.201477916274972,0.6605505589363003,154.0551379238308,498.7907646068335,0.37596232635343213,Road,Asia,Electronics,Fall,Carrier_D,0
ORD000035,2025-08-07 18:46:42.242844,1928.7049368443963,625.439443525262,11.253538861665897,0.8509522675833692,513.0252640070058,614.7990593156853,0.2153458874146156,Rail,Europe,Chemicals,Summer,Carrier_B,0
ORD000036,2025-07-23 18:46:42.242844,4122.616270756317,520.116954821152,7.006780043105061,0.734561724520402,495.9011061335393,438.2389890176135,0.3372435297244397,Air,Asia,Electronics,Summer,Carrier_A,0
ORD000037,2025-03-21 18:46:42.242844,4960.238928338508,1196.7712109794252,11.048975537058505,0.8458296374661218,533.5592031140865,455.28993658863396,0.15530722964079535,Sea,North America,Electronics,Winter,Carrier_C,0
ORD000038,2026-01-28 18:46:42.242844,11364.146746138205,288.30464509721196,16.730013326042872,0.6665198805276468,496.5382629336908,315.8762839437475,0.23767905735133146,Air,Asia,Textiles,Winter,Carrier_A,0
ORD000039,2025-03-25 18:46:42.242844,5787.54623355661,829.2558048253935,8.795715451607588,0.8921133066288981,576.0853968513755,268.3762957371798,0.23000828183173758,Sea,North America,Textiles,Winter,Carrier_C,0
ORD000040,2025-09-30 18:46:42.242844,4404.798243397939,192.8175194589941,2.135236241417814,0.6448401804453583,798.8803504469374,260.6240598846752,0.21603503431630539,Rail,North America,Electronics,Summer,Carrier_D,1
ORD000041,2025-12-15 18:46:42.242844,7440.570392832346,166.63453142456666,6.347597340652724,0.8157355404291183,476.3573492165402,745.1285666212666,0.546162414189265,Air,North America,Textiles,Fall,Carrier_C,1
ORD000042,2025-06-09 18:46:42.242844,1626.901143680082,366.02046472575734,5.80715875975976,0.7502678132835847,229.39008837889102,482.1401670502732,0.3543595067688444,Road,Asia,Automotive,Spring,Carrier_A,1
ORD000043,2025-12-02 18:46:42.242844,5529.248991495037,953.4016895813087,12.386121869080448,0.9379826216346366,179.4362149560374,275.09307539154815,0.2650650168971694,Air,Europe,Chemicals,Fall,Carrier_B,1
ORD000044,2025-06-13 18:46:42.242844,7225.939917764379,263.52233226692294,4.977373613875089,0.8501099816634302,404.68047966898234,462.27550405433124,0.27124114005604766,Road,Asia,Electronics,Spring,Carrier_B,0
ORD000045,2025-02-19 18:46:42.242844,2346.5627506501437,70.70673417439448,3.112644477980827,0.76293648624215,409.5676552133846,167.9796920721745,0.2087062196150189,Road,North America,Chemicals,Winter,Carrier_B,1
ORD000046,2025-12-24 18:46:42.242844,8706.951613375057,617.2952071304559,3.9205031640204657,0.9704680673943584,248.99052403782056,272.1264788357211,0.38318766912160607,Road,North America,Textiles,Fall,Carrier_A,0
ORD000047,2025-07-15 18:46:42.242844,5821.121406809775,313.6370582513636,2.194629603476449,0.6924125834864794,138.63691405038136,781.1935372572286,0.10707331281178341,Road,Europe,Electronics,Summer,Carrier_B,0
ORD000048,2025-10-30 18:46:42.242844,3993.2313450951456,416.5742179670989,0.3465534229922739,0.8384034588849293,390.97257743902094,333.7764333733704,0.5180165780228955,Sea,North America,Electronics,Fall,Carrier_B,1
ORD000049,2025-04-28 18:46:42.242844,6743.881531697613,174.4630399381627,15.240600113076868,0.7012918507099335,951.8013163125413,734.0377423788965,0.1661574982539669,Rail,Asia,Textiles,Spring,Carrier_B,1
ORD000050,2025-12-11 18:46:42.242844,15295.99684307441,363.44331186655137,5.395032499159065,0.6909849922327244,565.6034522547959,419.960098860269,0.14527833881405108,Road,Europe,Electronics,Fall,Carrier_D,0
ORD000051,2025-02-12 18:46:42.242844,5382.634016718237,82.80967810296487,2.3489496103523715,0.5809031566397843,543.7386803636844,616.8339661307125,0.446377715132747,Road,Asia,Automotive,Winter,Carrier_B,0
ORD000052,2025-09-28 18:46:42.242844,5564.209989916919,1088.6855623313704,13.009705444370422,0.9810275220666534,439.47537904330716,236.02875888819034,0.06355280420635766,Road,South America,Electronics,Summer,Carrier_A,0
ORD000053,2025-10-21 18:46:42.242844,3906.1970188951063,697.1963479159116,14.23945569569895,0.8118899183128933,404.367224978322,570.961557257648,0.5811887607524207,Rail,North America,Food,Fall,Carrier_C,0
ORD000054,2026-01-10 18:46:42.242844,3213.3774087796187,351.16230149242426,5.926545495945838,0.6896884424276916,590.9975806889279,113.81703306032497,0.2068221327040392,Road,North America,Textiles,Winter,Carrier_C,0
ORD000055,2025-03-23 18:46:42.242844,7444.0319386248175,605.5583841971271,2.050484689501839,0.8413360664735088,263.65164503236247,350.08270854459954,0.46711024624381026,Road,South America,Electronics,Winter,Carrier_B,0
ORD000056,2026-01-04 18:46:42.242844,3203.3681657664233,193.25062200762972,3.982269014427202,0.8056824927316691,1062.7453847999566,801.8476419675394,0.3558290497589771,Road,Asia,Textiles,Winter,Carrier_C,0
ORD000057,2025-05-01 18:46:42.242844,5093.8189780965795,676.258440866047,4.650613369537051,0.9489696152355215,273.46765157340633,447.45560775024643,0.2894451721159875,Sea,South America,Food,Spring,Carrier_A,0
ORD000058,2025-10-20 18:46:42.242844,3870.625019063276,254.15106986783854,5.505835955513456,0.5775574278490475,614.6911008990736,264.91278455067913,0.5026381252417612,Road,Asia,Electronics,Fall,Carrier_B,1
ORD000059,2025-03-05 18:46:42.242844,6244.709553762256,239.59653062727796,2.5652156109472504,0.7603337872610259,285.8884546885692,768.9052957169193,0.2037659623971883,Road,North America,Chemicals,Winter,Carrier_D,0
ORD000060,2025-08-23 18:46:42.242844,5807.067868381756,142.53960483404248,9.206689522905716,0.7601843080043563,502.1519584311819,1127.3133883424202,0.4033884756996151,Road,North America,Textiles,Summer,Carrier_D,0
ORD000061,2025-04-20 18:46:42.242844,8256.61496617161,455.10467382937617,0.9886664318116103,0.9006219259336162,643.8937784959192,386.03384164315645,0.33163527937281934,Road,Asia,Chemicals,Spring,Carrier_C,0
ORD000062,2025-03-20 18:46:42.242844,3808.5042303309824,339.6259571431537,10.057760533746972,0.5237551730893819,207.06817024520805,175.19251541556025,0.26747888429505584,Sea,Asia,Electronics,Winter,Carrier_C,1
ORD000063,2026-01-24 18:46:42.242844,4294.380267346077,847.0852068374828,11.263306106004698,0.8578919553295886,301.2673950353203,450.7042676363575,0.19748523955228184,Road,Asia,Chemicals,Winter,Carrier_D,0
ORD000064,2025-01-31 18:46:42.242844,3012.778862889859,127.38968464586402,4.23818863724691,0.9623497306830018,310.94031125104465,635.5036548125594,0.03923433344020988,Rail,South America,Textiles,Winter,Carrier_D,0
ORD000065,2025-03-24 18:46:42.242844,3935.736736809353,456.6023729367841,5.126443150699199,0.6306924902189718,420.1266087422572,397.09193970054116,0.24575863762539427,Rail,Asia,Textiles,Winter,Carrier_B,0
ORD000066,2025-05-15 18:46:42.242844,5935.165823122331,743.512918574623,12.054453978177254,0.9497293629272913,530.2833957670285,123.9892975717012,0.4123718589604246,Sea,Europe,Textiles,Spring,Carrier_C,1
ORD000067,2025-10-16 18:46:42.242844,7175.977787329476,386.08430429567574,7.81306377896999,0.9784457315323719,960.5115645705023,603.757205420468,0.22973119936701492,Road,North America,Electronics,Fall,Carrier_B,0
ORD000068,2025-12-05 18:46:42.242844,3099.2559263696057,250.20854072411933,4.335006464949695,0.777083628727916,365.3554661199409,296.45461577721017,0.30590213456838045,Road,Asia,Chemicals,Fall,Carrier_A,0
ORD000069,2025-08-08 18:46:42.242844,7591.640297762651,378.7491412904565,4.666121099863638,0.955576363606695,932.9334280921358,347.41223352318895,0.12162662685201575,Road,Europe,Textiles,Summer,Carrier_B,0
ORD000070,2025-09-04 18:46:42.242844,9680.01693161114,802.3978291843819,7.184375566878755,0.913212122850006,556.7604459039658,180.2666792096169,0.049136517045769074,Road,Europe,Electronics,Summer,Carrier_C,0
ORD000071,2025-03-14 18:46:42.242844,6043.3722315612495,802.1740995960691,14.478789187951765,0.8741024806078369,268.91942816444333,95.58138371626637,0.21199034438527106,Rail,Asia,Electronics,Winter,Carrier_D,0
ORD000072,2025-07-10 18:46:42.242844,12561.575955048467,303.76807214200386,4.757250449605703,0.9027488938695464,440.41124086749664,231.27594913969753,0.40802319999331466,Road,North America,Electronics,Summer,Carrier_D,0
ORD000073,2025-08-19 18:46:42.242844,3337.927553590019,792.880824528318,4.251196012166239,0.6043595236429413,231.39039260491194,331.35751861778056,0.28948244461149447,Road,Asia,Textiles,Summer,Carrier_A,1
ORD000074,2025-10-26 18:46:42.242844,2637.726493326335,327.46361963859306,5.482397673244192,0.6955595627472918,404.78766419008696,327.54858004334665,0.14294447901029406,Air,Asia,Textiles,Fall,Carrier_B,0
ORD000075,2026-01-15 18:46:42.242844,2019.5699577910832,600.8982848908743,5.502298551609009,0.8988882722236764,391.9170671993357,885.5478977138132,0.06881199264244955,Air,Europe,Textiles,Winter,Carrier_A,0
ORD000076,2025-11-29 18:46:42.242844,10384.007443261344,495.36488440915525,6.459233554193492,0.6733851108865617,505.9026088378927,247.85405788518057,0.47805064411712833,Air,Europe,Automotive,Fall,Carrier_A,1
ORD000077,2025-10-27 18:46:42.242844,6817.054923523959,242.068462390372,5.136565887204445,0.7126408596171876,615.6091089905347,703.2495518886689,0.2589937802500762,Rail,South America,Textiles,Fall,Carrier_D,0
ORD000078,2025-09-01 18:46:42.242844,4780.056591038305,147.38762476511272,10.396657095140379,0.7393015674693663,456.21115264704304,473.7871834117885,0.29243646163207715,Road,North America,Textiles,Summer,Carrier_B,0
ORD000079,2025-10-08 18:46:42.242844,5653.241142250659,756.7135606617771,2.951716874907401,0.9044991214508782,284.0368254306886,949.2376669655388,0.3855649209836862,Road,Europe,Electronics,Fall,Carrier_C,1
ORD000080,2025-08-07 18:46:42.242844,2799.6662044229643,900.6312222162494,6.883030960889965,0.9314700751034085,1137.4475674520272,423.4449808221559,0.018165324805296253,Road,Asia,Automotive,Summer,Carrier_A,0
ORD000081,2025-11-21 18:46:42.242844,16695.19094899682,448.82011222298905,7.0416476467647975,0.8660955783510259,844.0054017076345,132.45174771694326,0.19461381215079646,Road,Asia,Electronics,Fall,Carrier_B,1
ORD000082,2025-08-30 18:46:42.242844,5242.797930364341,327.125001843727,3.134155540112364,0.4688241535582934,988.3324885768259,404.24089377532954,0.11048809094860101,Road,Asia,Chemicals,Summer,Carrier_C,1
ORD000083,2025-08-25 18:46:42.242844,5191.08181846264,112.17790691933169,6.842938890302482,0.8358774942005011,435.96655323992064,99.17921735321961,0.10849386294731961,Sea,Europe,Food,Summer,Carrier_A,1
ORD000084,2025-09-23 18:46:42.242844,7064.82349611385,743.6422247960091,7.14955656883977,0.8103974710534562,545.8078155413101,228.80061197245345,0.1976617799296978,Road,North America,Chemicals,Summer,Carrier_B,0
ORD000085,2026-01-02 18:46:42.242844,6251.049295183709,411.95852629826766,0.6315546874892957,0.9798244096386448,424.97157966648575,407.5081048932388,0.25655835397017657,Sea,Asia,Automotive,Winter,Carrier_A,1
ORD000086,2025-03-23 18:46:42.242844,5496.91339148343,270.8535643498367,2.7603105482083654,0.8560331579350026,507.74339541257956,412.62621185124794,0.3967879731997791,Air,Asia,Chemicals,Winter,Carrier_C,0
ORD000087,2025-11-05 18:46:42.242844,3310.19630175031,612.7071818496473,12.61976918284733,0.8670234204997254,519.9088249879856,691.4461644866254,0.40843224940048317,Sea,Europe,Textiles,Fall,Carrier_D,1
ORD000088,2025-09-03 18:46:42.242844,6221.30007128035,92.5890168443563,3.649955769170383,0.8137066840673456,250.93671842363426,547.3040482842671,0.150992926166858,Sea,Asia,Textiles,Summer,Carrier_D,1
ORD000089,2025-10-08 18:46:42.242844,12594.459175394637,136.01628836835232,2.3447443898040854,0.9216229870701254,408.3125083029132,903.2854354789347,0.3279578735892859,Sea,North America,Electronics,Fall,Carrier_D,1
ORD000090,2025-08-05 18:46:42.242844,9630.68874571627,187.17664014966925,1.3090295673512453,0.8624007424373591,732.4531980936436,691.059214556607,0.1938472477026124,Road,Europe,Food,Summer,Carrier_D,1
ORD000091,2025-03-11 18:46:42.242844,10900.820202474577,484.40927060534733,2.583896850830551,0.8080123132480058,704.29845281272,649.0524139880663,0.4189651419431135,Sea,Europe,Chemicals,Winter,Carrier_D,1
ORD000092,2025-07-05 18:46:42.242844,3806.221188038149,381.88435434931887,5.002610189189292,0.8822041699322991,404.8370438969537,1080.8119813876683,0.3955675292808971,Road,Asia,Electronics,Summer,Carrier_C,0
ORD000093,2025-02-13 18:46:42.242844,2996.4921191328685,525.5430084270765,2.22381705994804,0.8260067103372489,524.3651406474252,674.3553654616211,0.11118758345706427,Air,South America,Electronics,Winter,Carrier_B,0
ORD000094,2025-11-26 18:46:42.242844,4615.1818023368705,709.7929479446485,7.8722743519538705,0.971641268142737,419.0304990884628,828.3590864870803,0.2922428695776788,Air,Asia,Food,Fall,Carrier_B,1
ORD000095,2025-04-04 18:46:42.242844,5053.631921467711,538.8938092270047,3.0957149755571405,0.8731261090899658,626.1107301914783,168.5847843937819,0.11375643328113902,Road,North America,Chemicals,Spring,Carrier_D,1
ORD000096,2026-01-09 18:46:42.242844,8493.833930012499,1103.8654098000259,6.488507010398594,0.799037026885179,206.1460239300616,373.06469134750813,0.2747963093363333,Rail,Asia,Food,Winter,Carrier_A,1
ORD000097,2025-12-22 18:46:42.242844,2108.575089146202,708.6742174365523,11.614462796620696,0.8804732416706678,591.7129941362372,535.8226036877588,0.7780069490198113,Rail,North America,Automotive,Fall,Carrier_A,0
ORD000098,2025-02-07 18:46:42.242844,10559.436137138357,303.2071491457808,11.210419668959947,0.7344287012084584,869.1834125529615,457.4331575969079,0.16577328860577786,Rail,North America,Automotive,Winter,Carrier_D,0
ORD000099,2026-01-08 18:46:42.242844,4541.424692418832,213.33703231006567,6.422779168049086,0.7774182625303627,338.28760622873034,290.7216893300533,0.2766964498336867,Road,Asia,Automotive,Winter,Carrier_A,1
ORD000100,2025-06-07 18:46:42.242844,3970.1512255200373,310.4999010865925,2.464365538832232,0.9157551358383991,816.5517222608811,652.9253422173922,0.27340525862109505,Road,North America,Chemicals,Spring,Carrier_D,0
ORD000101,2025-06-14 18:46:42.242844,2962.9711547319966,552.1166488327233,5.217181045552335,0.8835755221709731,536.1867857312452,730.4487013748458,0.19256290178277605,Road,Europe,Food,Spring,Carrier_C,0
ORD000102,2025-04-02 18:46:42.242844,2148.599823459587,233.06058429355625,6.547712435830411,0.8082638048782466,455.68573427905824,421.6900162734517,0.3787822447137124,Road,Asia,Textiles,Spring,Carrier_B,1
ORD000103,2025-06-17 18:46:42.242844,7417.410544124463,562.7966552372193,18.459959169095697,0.6476687956708632,403.3908437742303,383.17861016702534,0.709098498886672,Air,Asia,Automotive,Spring,Carrier_C,0
ORD000104,2025-04-20 18:46:42.242844,5098.282430182261,518.8027205391078,1.2983101291675103,0.8491613472758504,829.3053679970405,335.3834523644911,0.217980532337317,Road,Europe,Chemicals,Spring,Carrier_D,0
ORD000105,2025-07-11 18:46:42.242844,2578.6455259787276,145.4438237165181,5.228598465191187,0.8030709085720287,419.6583376917564,666.5539926349163,0.19251119989724946,Sea,Europe,Food,Summer,Carrier_A,1
ORD000106,2025-11-14 18:46:42.242844,2572.055372182714,699.7052096053612,7.710789348747203,0.7322197315326172,927.2366609142006,379.13701512857966,0.5289338440089253,Road,North America,Chemicals,Fall,Carrier_C,0
ORD000107,2025-10-17 18:46:42.242844,4155.165966751276,437.4441299713838,5.745488457582899,0.9562860584147398,879.5465422083978,450.1205023419331,0.25955705371908616,Road,North America,Textiles,Fall,Carrier_D,0
ORD000108,2025-09-17 18:46:42.242844,11322.087723740324,1068.8492099342227,6.130310308762986,0.6126352402128621,376.99547609892477,785.0340526426974,0.30475523313673375,Air,Europe,Food,Summer,Carrier_A,0
ORD000109,2025-03-11 18:46:42.242844,4316.517942185163,328.34431203930075,3.223887930792393,0.7320664983542503,434.04938815416176,510.0798233009993,0.09747648193606098,Sea,North America,Food,Winter,Carrier_A,1
ORD000110,2025-02-26 18:46:42.242844,2317.926983086657,261.02061756325037,9.115674239783363,0.9483989685720263,174.32958405433686,450.16486115932844,0.18835745920112393,Air,Europe,Automotive,Winter,Carrier_A,0
ORD000111,2025-06-13 18:46:42.242844,4346.509846737027,128.57784990139513,5.503842869055007,0.7247579144111695,462.5058635114325,320.6241143665108,0.06567946742755973,Rail,Asia,Chemicals,Spring,Carrier_A,0
ORD000112,2025-08-18 18:46:42.242844,4288.268061444747,126.65555884723013,6.117016879281637,0.6818951944549213,488.9673560932053,437.2710603190811,0.18848875648287744,Air,South America,Electronics,Summer,Carrier_A,0
ORD000113,2025-12-23 18:46:42.242844,1276.0908730965439,643.8315191705523,9.66772528068253,0.7399108252272316,766.9541499522521,295.62463578591775,0.17942782103383187,Sea,Asia,Food,Fall,Carrier_C,1
ORD000114,2025-10-24 18:46:42.242844,4783.140254256127,998.8125412808251,4.419563473956694,0.9253432862969752,900.7874505407364,494.07619217713545,0.274091192381732,Rail,Asia,Chemicals,Fall,Carrier_B,1
ORD000115,2025-03-03 18:46:42.242844,4378.812005220291,307.08543216697205,10.868227946835562,0.8460908348084448,652.309225119938,342.58841671719796,0.4326851170849218,Road,North America,Automotive,Winter,Carrier_D,0
ORD000116,2025-03-18 18:46:42.242844,6961.172365111988,291.6161959702928,2.1677713513780437,0.7555289576090057,739.07794829209,366.59218275649033,0.3443560279255286,Air,Europe,Textiles,Winter,Carrier_A,0
ORD000117,2025-04-01 18:46:42.242844,12387.93194521715,351.74985022962363,6.326494836893375,0.8085911015233175,433.8903514284893,439.03517942352397,0.05391245200353699,Sea,Asia,Textiles,Spring,Carrier_B,1
ORD000118,2025-09-02 18:46:42.242844,8632.440310869108,732.3260456630364,3.08896282337728,0.9269933076164663,258.8807666717046,959.7043628039612,0.13919567957486487,Air,Asia,Food,Summer,Carrier_C,0
ORD000119,2025-11-18 18:46:42.242844,4296.498444535407,146.64813133141016,2.5539447092197234,0.7154458371196816,535.7393990128127,168.41532297566363,0.18259874189950187,Sea,Europe,Chemicals,Fall,Carrier_D,0
ORD000120,2025-05-08 18:46:42.242844,2826.3376773919886,398.74563735773427,14.385012141690995,0.7227168690485758,761.2142755588674,531.1551623813747,0.24678348733853436,Air,South America,Textiles,Spring,Carrier_B,1
ORD000121,2025-07-20 18:46:42.242844,17795.126410445933,653.8502979017928,2.2534001060865556,0.8690685727608076,106.4592558466858,230.26730531381162,0.04891475682809842,Road,Europe,Food,Summer,Carrier_B,0
ORD000122,2026-01-24 18:46:42.242844,5062.46712216854,480.1769208211119,5.569448247172566,0.7739472844859148,499.5568177968047,379.0974014578536,0.458295624805571,Road,Europe,Automotive,Winter,Carrier_D,0
ORD000123,2025-08-31 18:46:42.242844,4949.117941047019,9.183795221912677,2.1260241647546843,0.6850522848702293,187.2610514328368,324.8093589218509,0.15870854032939444,Road,Asia,Electronics,Summer,Carrier_B,0
ORD000124,2025-03-05 18:46:42.242844,4855.84035533898,540.7815929088347,10.492575958779224,0.7919077438250327,325.2588634003239,316.89505179731674,0.15125169368324465,Road,Asia,Automotive,Winter,Carrier_A,0
ORD000125,2025-09-13 18:46:42.242844,5426.460617307537,483.51366578505156,4.141096150634431,0.652026553453446,508.61320101932284,323.26154171291546,0.2959809229298157,Sea,Asia,Food,Summer,Carrier_B,1
ORD000126,2025-05-10 18:46:42.242844,4572.520182021622,828.678601111753,9.638918852339453,0.8591428224499931,907.3741807961051,384.8428813747306,0.06831505233459537,Sea,Asia,Electronics,Spring,Carrier_C,1
ORD000127,2025-06-09 18:46:42.242844,3689.2150711444174,946.964920615801,7.559693159655891,0.8492091088547543,476.9591167745127,299.8602953854512,0.08684104590645482,Road,Europe,Food,Spring,Carrier_A,0
ORD000128,2025-10-13 18:46:42.242844,3738.988986427882,801.154161142608,16.949350256998017,0.962798630051472,633.3925891465723,300.6226445530051,0.2769346350351254,Air,Asia,Automotive,Fall,Carrier_C,1
ORD000129,2025-02-03 18:46:42.242844,4834.936937528533,353.1920269172359,1.8137738034812503,0.8971465347775051,533.3918743141577,325.49761158851976,0.26851674193805863,Rail,Asia,Food,Winter,Carrier_C,0
ORD000130,2025-09-04 18:46:42.242844,3745.414663669375,67.20526823664298,2.744101778015355,0.7203958392487312,334.7401884135475,317.04424820264984,0.42884043317040277,Road,North America,Electronics,Summer,Carrier_D,0
ORD000131,2025-10-11 18:46:42.242844,3441.205443687537,289.95097967576504,9.345167327634703,0.6550461054857124,580.5184775485,275.62369709148027,0.06673931004552998,Road,North America,Food,Fall,Carrier_A,0
